,REF_DATE,GEO,DGUID,Index,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
201,1981-08,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,45,,,,1
202,1981-08,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,34.9,,,,1
203,1981-08,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,39.1,,,,1
204,1981-08,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,12.2,,,,1
205,1981-08,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,25.4,,,,1
206,1981-08,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,29,,,,1
207,1981-08,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,34.2,,,,1
208,1981-09,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,31.4,,,,1
209,1981-09,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,31.4,,,,1
210,1981-09,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,31.4,,,,1
211,1981-09,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,40.9,,,,1
212,1981-09,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,49.6,,,,1
213,1981-09,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,47,,,,1
214,1981-09,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,48.6,,,,1
215,1981-09,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,54.5,,,,1
216,1981-09,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,37.1,,,,1
217,1981-09,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,48.1,,,,1
218,1981-09,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,44.9,,,,1
219,1981-09,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,55.3,,,,1
220,1981-09,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,37,,,,1
221,1981-09,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,42.5,,,,1
222,1981-09,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,30.6,,,,1
223,1981-09,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,27.4,,,,1
224,1981-09,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,21.9,,,,1
225,1981-09,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,28.1,,,,1
226,1981-09,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,42.9,,,,1
227,1981-09,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,45,,,,1
228,1981-09,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,34.9,,,,1
229,1981-09,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,39.1,,,,1
230,1981-09,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,12.2,,,,1
231,1981-09,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,25.4,,,,1
232,1981-09,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,29,,,,1
233,1981-09,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,34.2,,,,1
234,1981-10,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,31.8,,,,1
235,1981-10,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,31.6,,,,1
236,1981-10,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,31.9,,,,1
237,1981-10,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,40.6,,,,1
238,1981-10,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,50.5,,,,1
239,1981-10,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,44.7,,,,1
240,1981-10,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,49.7,,,,1
241,1981-10,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,63.1,,,,1
242,1981-10,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,37.1,,,,1
243,1981-10,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,48.1,,,,1
244,1981-10,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,44.9,,,,1
245,1981-10,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,55.3,,,,1
246,1981-10,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,37,,,,1
247,1981-10,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,42.5,,,,1
248,1981-10,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,30.6,,,,1
249,1981-10,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,27.4,,,,1
250,1981-10,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,22.9,,,,1
251,1981-10,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,30.1,,,,1
252,1981-10,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,42.9,,,,1
253,1981-10,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,45,,,,1
254,1981-10,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,34.9,,,,1
255,1981-10,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,39.1,,,,1
256,1981-10,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,14,,,,1
257,1981-10,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,28,,,,1
258,1981-10,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,29,,,,1
259,1981-10,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,34.2,,,,1
260,1981-11,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,31.9,,,,1
261,1981-11,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,31.6,,,,1
262,1981-11,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,31.9,,,,1
263,1981-11,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,40.7,,,,1
264,1981-11,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,51.1,,,,1
265,1981-11,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,45.5,,,,1
266,1981-11,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,47.6,,,,1
267,1981-11,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,71.1,,,,1
268,1981-11,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,37.1,,,,1
269,1981-11,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,48.1,,,,1
270,1981-11,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,44.9,,,,1
271,1981-11,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,55.3,,,,1
272,1981-11,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,37,,,,1
273,1981-11,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,42.5,,,,1
274,1981-11,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,30.6,,,,1
275,1981-11,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,27.4,,,,1
276,1981-11,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,22.9,,,,1
277,1981-11,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,30.1,,,,1
278,1981-11,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,42.9,,,,1
279,1981-11,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,45,,,,1
280,1981-11,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,34.9,,,,1
281,1981-11,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,39.1,,,,1
282,1981-11,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,14,,,,1
283,1981-11,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,28,,,,1
284,1981-11,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,29,,,,1
285,1981-11,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,34.2,,,,1
286,1981-12,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,31.9,,,,1
287,1981-12,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,31.6,,,,1
288,1981-12,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,31.9,,,,1
289,1981-12,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,40.7,,,,1
290,1981-12,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,51.5,,,,1
291,1981-12,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,45.6,,,,1
292,1981-12,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,50.6,,,,1
293,1981-12,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,72.9,,,,1
294,1981-12,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,37.1,,,,1
295,1981-12,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,48.1,,,,1
296,1981-12,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,44.9,,,,1
297,1981-12,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,55.3,,,,1
298,1981-12,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,37,,,,1
299,1981-12,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,42.5,,,,1
300,1981-12,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,30.6,,,,1
301,1981-12,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,27.4,,,,1
302,1981-12,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,22.9,,,,1
303,1981-12,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,30.1,,,,1
304,1981-12,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,42.9,,,,1
305,1981-12,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,45,,,,1
306,1981-12,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,34.9,,,,1
307,1981-12,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,39.1,,,,1
308,1981-12,Alberta,2016A000248,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792903,12.2,14,,,,1
309,1981-12,Alberta,2016A000248,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792904,12.3,28,,,,1
310,1981-12,British Columbia,2016A000259,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792906,13.2,29,,,,1
311,1981-12,British Columbia,2016A000259,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792907,13.3,34.2,,,,1
312,1982-01,Canada,2016A000011124,"Electric power selling price indexes, national total","Index, 2014=100",351,units ,0,v107792869,1.1,34.7,,,,1
313,1982-01,Canada,2016A000011124,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792870,1.2,35.7,,,,1
314,1982-01,Canada,2016A000011124,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792871,1.3,34.2,,,,1
315,1982-01,Atlantic Region,2016A00011,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792873,2.2,41,,,,1
316,1982-01,Atlantic Region,2016A00011,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792874,2.3,50.6,,,,1
317,1982-01,Newfoundland and Labrador,2016A000210,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792876,3.2,47.7,,,,1
318,1982-01,Newfoundland and Labrador,2016A000210,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792877,3.3,50.9,,,,1
319,1982-01,Prince Edward Island,2016A000211,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792880,4.3,64.1,,,,1
320,1982-01,Nova Scotia,2016A000212,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792882,5.2,37.1,,,,1
321,1982-01,Nova Scotia,2016A000212,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792883,5.3,48.1,,,,1
322,1982-01,New Brunswick,2016A000213,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792885,6.2,44.9,,,,1
323,1982-01,New Brunswick,2016A000213,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792886,6.3,55.3,,,,1
324,1982-01,Quebec,2016A000224,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792888,7.2,44.7,,,,1
325,1982-01,Quebec,2016A000224,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792889,7.3,49.1,,,,1
326,1982-01,Ontario,2016A000235,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792891,8.2,33.7,,,,1
327,1982-01,Ontario,2016A000235,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792892,8.3,29.2,,,,1
328,1982-01,Prairie Region,2016A00014,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792894,9.2,23.8,,,,1
329,1982-01,Prairie Region,2016A00014,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792895,9.3,30.1,,,,1
330,1982-01,Manitoba,2016A000246,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792897,10.2,42.9,,,,1
331,1982-01,Manitoba,2016A000246,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792898,10.3,45,,,,1
332,1982-01,Saskatchewan,2016A000247,Electric power selling price over 5000kw,"Index, 2014=100",351,units ,0,v107792900,11.2,39.3,,,,1
333,1982-01,Saskatchewan,2016A000247,Electric power selling price under 5000kw,"Index, 2014=100",351,units ,0,v107792901,11.3,39.1,,,,1
